ORIGIN,DEST,CRS_DEP_TIME,CRS_ARR_TIME,ORIGIN_AIRPORT_ID,DEST_AIRPORT_ID,MKT_CARRIER,windows_tz_org,windows_tz_dest,addition_org,addition_dest,CRS_DEP_TIME_EST,CRS_ARR_TIME_EST,fema_region_org,fema_region_dest
TUL,DFW,1023,1142,15370,11298,AA,Central Standard Time,Central Standard Time,100,100,1123,1242,6.0,6.0
TUL,DFW,1823,1945,15370,11298,AA,Central Standard Time,Central Standard Time,100,100,1923,2045,6.0,6.0
TUL,DFW,1630,1749,15370,11298,AA,Central Standard Time,Central Standard Time,100,100,1730,1849,6.0,6.0
TUL,DFW,600,719,15370,11298,AA,Central Standard Time,Central Standard Time,100,100,700,819,6.0,6.0
CID,DFW,2030,2245,11003,11298,AA,Central Standard Time,Central Standard Time,100,100,2130,2345,7.0,6.0
CID,DFW,1927,2141,11003,11298,AA,Central Standard Time,Central Standard Time,100,100,2027,2241,7.0,6.0
CID,DFW,1134,1342,11003,11298,AA,Central Standard Time,Central Standard Time,100,100,1234,1442,7.0,6.0
CID,DFW,630,858,11003,11298,AA,Central Standard Time,Central Standard Time,100,100,730,958,7.0,6.0
CID,DFW,1607,1819,11003,11298,AA,Central Standard Time,Central Standard Time,100,100,1707,1919,7.0,6.0
LBB,DFW,1020,1138,12896,11298,AA,Central Standard Time,Central Standard Time,100,100,1120,1238,6.0,6.0
LBB,DFW,1623,1740,12896,11298,AA,Central Standard Time,Central Standard Time,100,100,1723,1840,6.0,6.0
LBB,DFW,1817,1938,12896,11298,AA,Central Standard Time,Central Standard Time,100,100,1917,2038,6.0,6.0
LBB,DFW,1225,1341,12896,11298,AA,Central Standard Time,Central Standard Time,100,100,1325,1441,6.0,6.0
LBB,DFW,500,613,12896,11298,AA,Central Standard Time,Central Standard Time,100,100,600,713,6.0,6.0
LBB,DFW,806,941,12896,11298,AA,Central Standard Time,Central Standard Time,100,100,906,1041,6.0,6.0
LBB,DFW,2119,2249,12896,11298,AA,Central Standard Time,Central Standard Time,100,100,2219,2349,6.0,6.0
HOU,DFW,500,614,12191,11298,AA,Central Standard Time,Central Standard Time,100,100,600,714,6.0,6.0
HOU,DFW,1222,1338,12191,11298,AA,Central Standard Time,Central Standard Time,100,100,1322,1438,6.0,6.0
HOU,DFW,635,756,12191,11298,AA,Central Standard Time,Central Standard Time,100,100,735,856,6.0,6.0
HOU,DFW,2148,2309,12191,11298,AA,Central Standard Time,Central Standard Time,100,100,2248,2409,6.0,6.0
HOU,DFW,1035,1155,12191,11298,AA,Central Standard Time,Central Standard Time,100,100,1135,1255,6.0,6.0
HOU,DFW,1423,1543,12191,11298,AA,Central Standard Time,Central Standard Time,100,100,1523,1643,6.0,6.0
HOU,DFW,1643,1804,12191,11298,AA,Central Standard Time,Central Standard Time,100,100,1743,1904,6.0,6.0
JAN,DFW,2115,2256,12448,11298,AA,Central Standard Time,Central Standard Time,100,100,2215,2356,4.0,6.0
JAN,DFW,730,913,12448,11298,AA,Central Standard Time,Central Standard Time,100,100,830,1013,4.0,6.0
JAN,DFW,500,639,12448,11298,AA,Central Standard Time,Central Standard Time,100,100,600,739,4.0,6.0
JAN,DFW,1832,2014,12448,11298,AA,Central Standard Time,Central Standard Time,100,100,1932,2114,4.0,6.0
JAN,DFW,1125,1303,12448,11298,AA,Central Standard Time,Central Standard Time,100,100,1225,1403,4.0,6.0
JAN,DFW,905,1045,12448,11298,AA,Central Standard Time,Central Standard Time,100,100,1005,1145,4.0,6.0
JAN,DFW,1625,1803,12448,11298,AA,Central Standard Time,Central Standard Time,100,100,1725,1903,4.0,6.0
JAN,DFW,1413,1551,12448,11298,AA,Central Standard Time,Central Standard Time,100,100,1513,1651,4.0,6.0
ECP,DFW,605,829,11481,11298,AA,Central Standard Time,Central Standard Time,100,100,705,929,4.0,6.0
ECP,DFW,1521,1746,11481,11298,AA,Central Standard Time,Central Standard Time,100,100,1621,1846,4.0,6.0
ECP,DFW,2108,2334,11481,11298,AA,Central Standard Time,Central Standard Time,100,100,2208,2434,4.0,6.0
GPT,DFW,606,754,11973,11298,AA,Central Standard Time,Central Standard Time,100,100,706,854,4.0,6.0
GPT,DFW,1228,1415,11973,11298,AA,Central Standard Time,Central Standard Time,100,100,1328,1515,4.0,6.0
GPT,DFW,1923,2116,11973,11298,AA,Central Standard Time,Central Standard Time,100,100,2023,2216,4.0,6.0
MAF,DFW,1025,1145,13158,11298,AA,Central Standard Time,Central Standard Time,100,100,1125,1245,6.0,6.0
MAF,DFW,800,921,13158,11298,AA,Central Standard Time,Central Standard Time,100,100,900,1021,6.0,6.0
MAF,DFW,1613,1732,13158,11298,AA,Central Standard Time,Central Standard Time,100,100,1713,1832,6.0,6.0
MAF,DFW,1229,1347,13158,11298,AA,Central Standard Time,Central Standard Time,100,100,1329,1447,6.0,6.0
MAF,DFW,500,617,13158,11298,AA,Central Standard Time,Central Standard Time,100,100,600,717,6.0,6.0
MAF,DFW,2154,2311,13158,11298,AA,Central Standard Time,Central Standard Time,100,100,2254,2411,6.0,6.0
MAF,DFW,1825,1949,13158,11298,AA,Central Standard Time,Central Standard Time,100,100,1925,2049,6.0,6.0
MAF,DFW,1416,1537,13158,11298,AA,Central Standard Time,Central Standard Time,100,100,1516,1637,6.0,6.0
MAF,DFW,2019,2140,13158,11298,AA,Central Standard Time,Central Standard Time,100,100,2119,2240,6.0,6.0
HSV,DFW,2053,2304,12217,11298,AA,Central Standard Time,Central Standard Time,100,100,2153,2404,4.0,6.0
HSV,DFW,1910,2120,12217,11298,AA,Central Standard Time,Central Standard Time,100,100,2010,2220,4.0,6.0
HSV,DFW,740,953,12217,11298,AA,Central Standard Time,Central Standard Time,100,100,840,1053,4.0,6.0
HSV,DFW,1546,1754,12217,11298,AA,Central Standard Time,Central Standard Time,100,100,1646,1854,4.0,6.0
HSV,DFW,1327,1535,12217,11298,AA,Central Standard Time,Central Standard Time,100,100,1427,1635,4.0,6.0
HSV,DFW,535,744,12217,11298,AA,Central Standard Time,Central Standard Time,100,100,635,844,4.0,6.0
HSV,DFW,925,1134,12217,11298,AA,Central Standard Time,Central Standard Time,100,100,1025,1234,4.0,6.0
MFE,DFW,2101,2244,13256,11298,AA,Central Standard Time,Central Standard Time,100,100,2201,2344,6.0,6.0
MFE,DFW,1945,2130,13256,11298,AA,Central Standard Time,Central Standard Time,100,100,2045,2230,6.0,6.0
MFE,DFW,913,1056,13256,11298,AA,Central Standard Time,Central Standard Time,100,100,1013,1156,6.0,6.0
MFE,DFW,800,941,13256,11298,AA,Central Standard Time,Central Standard Time,100,100,900,1041,6.0,6.0
MFE,DFW,615,755,13256,11298,AA,Central Standard Time,Central Standard Time,100,100,715,855,6.0,6.0
MFE,DFW,1133,1313,13256,11298,AA,Central Standard Time,Central Standard Time,100,100,1233,1413,6.0,6.0
MFE,DFW,1601,1740,13256,11298,AA,Central Standard Time,Central Standard Time,100,100,1701,1840,6.0,6.0
MFE,DFW,1301,1440,13256,11298,AA,Central Standard Time,Central Standard Time,100,100,1401,1540,6.0,6.0
MFE,DFW,1802,1945,13256,11298,AA,Central Standard Time,Central Standard Time,100,100,1902,2045,6.0,6.0
FSM,DFW,501,609,11778,11298,AA,Central Standard Time,Central Standard Time,100,100,601,709,6.0,6.0
FSM,DFW,1431,1543,11778,11298,AA,Central Standard Time,Central Standard Time,100,100,1531,1643,6.0,6.0
FSM,DFW,1025,1138,11778,11298,AA,Central Standard Time,Central Standard Time,100,100,1125,1238,6.0,6.0
FSM,DFW,2017,2133,11778,11298,AA,Central Standard Time,Central Standard Time,100,100,2117,2233,6.0,6.0
FSM,DFW,1210,1323,11778,11298,AA,Central Standard Time,Central Standard Time,100,100,1310,1423,6.0,6.0
FSM,DFW,1808,1923,11778,11298,AA,Central Standard Time,Central Standard Time,100,100,1908,2023,6.0,6.0
MOB,DFW,1943,2135,13422,11298,AA,Central Standard Time,Central Standard Time,100,100,2043,2235,4.0,6.0
MOB,DFW,607,800,13422,11298,AA,Central Standard Time,Central Standard Time,100,100,707,900,4.0,6.0
MOB,DFW,1606,1759,13422,11298,AA,Central Standard Time,Central Standard Time,100,100,1706,1859,4.0,6.0
MOB,DFW,930,1123,13422,11298,AA,Central Standard Time,Central Standard Time,100,100,1030,1223,4.0,6.0
MOB,DFW,1343,1533,13422,11298,AA,Central Standard Time,Central Standard Time,100,100,1443,1633,4.0,6.0
ICT,DFW,845,1017,12278,11298,AA,Central Standard Time,Central Standard Time,100,100,945,1117,7.0,6.0
ICT,DFW,1232,1359,12278,11298,AA,Central Standard Time,Central Standard Time,100,100,1332,1459,7.0,6.0
ICT,DFW,811,940,12278,11298,AA,Central Standard Time,Central Standard Time,100,100,911,1040,7.0,6.0
ICT,DFW,1815,1945,12278,11298,AA,Central Standard Time,Central Standard Time,100,100,1915,2045,7.0,6.0
ICT,DFW,1622,1754,12278,11298,AA,Central Standard Time,Central Standard Time,100,100,1722,1854,7.0,6.0
ICT,DFW,614,743,12278,11298,AA,Central Standard Time,Central Standard Time,100,100,714,843,7.0,6.0
ICT,DFW,1426,1556,12278,11298,AA,Central Standard Time,Central Standard Time,100,100,1526,1656,7.0,6.0
ICT,DFW,1058,1226,12278,11298,AA,Central Standard Time,Central Standard Time,100,100,1158,1326,7.0,6.0
JLN,DFW,1219,1345,12511,11298,AA,Central Standard Time,Central Standard Time,100,100,1319,1445,7.0,6.0
JLN,DFW,1623,1752,12511,11298,AA,Central Standard Time,Central Standard Time,100,100,1723,1852,7.0,6.0
JLN,DFW,2013,2140,12511,11298,AA,Central Standard Time,Central Standard Time,100,100,2113,2240,7.0,6.0
JLN,DFW,604,741,12511,11298,AA,Central Standard Time,Central Standard Time,100,100,704,841,7.0,6.0
CRP,DFW,1624,1747,11140,11298,AA,Central Standard Time,Central Standard Time,100,100,1724,1847,6.0,6.0
CRP,DFW,1812,1946,11140,11298,AA,Central Standard Time,Central Standard Time,100,100,1912,2046,6.0,6.0
CRP,DFW,856,1027,11140,11298,AA,Central Standard Time,Central Standard Time,100,100,956,1127,6.0,6.0
CRP,DFW,2220,2353,11140,11298,AA,Central Standard Time,Central Standard Time,100,100,2320,2453,6.0,6.0
CRP,DFW,500,632,11140,11298,AA,Central Standard Time,Central Standard Time,100,100,600,732,6.0,6.0
CRP,DFW,1223,1353,11140,11298,AA,Central Standard Time,Central Standard Time,100,100,1323,1453,6.0,6.0
CRP,DFW,617,747,11140,11298,AA,Central Standard Time,Central Standard Time,100,100,717,847,6.0,6.0
CRP,DFW,1057,1225,11140,11298,AA,Central Standard Time,Central Standard Time,100,100,1157,1325,6.0,6.0
CRP,DFW,2010,2140,11140,11298,AA,Central Standard Time,Central Standard Time,100,100,2110,2240,6.0,6.0
VPS,DFW,1905,2122,15624,11298,AA,Central Standard Time,Central Standard Time,100,100,2005,2222,4.0,6.0
VPS,DFW,1324,1547,15624,11298,AA,Central Standard Time,Central Standard Time,100,100,1424,1647,4.0,6.0
VPS,DFW,1506,1729,15624,11298,AA,Central Standard Time,Central Standard Time,100,100,1606,1829,4.0,6.0
VPS,DFW,922,1139,15624,11298,AA,Central Standard Time,Central Standard Time,100,100,1022,1239,4.0,6.0
VPS,DFW,2057,2316,15624,11298,AA,Central Standard Time,Central Standard Time,100,100,2157,2416,4.0,6.0
VPS,DFW,725,948,15624,11298,AA,Central Standard Time,Central Standard Time,100,100,825,1048,4.0,6.0
BIS,DFW,1700,1944,10627,11298,AA,Central Standard Time,Central Standard Time,100,100,1800,2044,8.0,6.0
BIS,DFW,645,947,10627,11298,AA,Central Standard Time,Central Standard Time,100,100,745,1047,8.0,6.0
PIA,DFW,720,950,14108,11298,AA,Central Standard Time,Central Standard Time,100,100,820,1050,5.0,6.0
PIA,DFW,2114,2326,14108,11298,AA,Central Standard Time,Central Standard Time,100,100,2214,2426,5.0,6.0
PIA,DFW,1505,1715,14108,11298,AA,Central Standard Time,Central Standard Time,100,100,1605,1815,5.0,6.0
GRK,DFW,1441,1544,11982,11298,AA,Central Standard Time,Central Standard Time,100,100,1541,1644,6.0,6.0
GRK,DFW,1031,1136,11982,11298,AA,Central Standard Time,Central Standard Time,100,100,1131,1236,6.0,6.0
GRK,DFW,831,937,11982,11298,AA,Central Standard Time,Central Standard Time,100,100,931,1037,6.0,6.0
GRK,DFW,2023,2126,11982,11298,AA,Central Standard Time,Central Standard Time,100,100,2123,2226,6.0,6.0
GRK,DFW,509,606,11982,11298,AA,Central Standard Time,Central Standard Time,100,100,609,706,6.0,6.0
GRK,DFW,1552,1653,11982,11298,AA,Central Standard Time,Central Standard Time,100,100,1652,1753,6.0,6.0
GRK,DFW,2204,2305,11982,11298,AA,Central Standard Time,Central Standard Time,100,100,2304,2405,6.0,6.0
GRK,DFW,645,745,11982,11298,AA,Central Standard Time,Central Standard Time,100,100,745,845,6.0,6.0
GGG,DFW,1824,1928,11905,11298,AA,Central Standard Time,Central Standard Time,100,100,1924,2028,6.0,6.0
GGG,DFW,1258,1358,11905,11298,AA,Central Standard Time,Central Standard Time,100,100,1358,1458,6.0,6.0
GRI,DFW,1139,1339,11980,11298,AA,Central Standard Time,Central Standard Time,100,100,1239,1439,7.0,6.0
GRI,DFW,547,750,11980,11298,AA,Central Standard Time,Central Standard Time,100,100,647,850,7.0,6.0
MHK,DFW,1750,1936,13290,11298,AA,Central Standard Time,Central Standard Time,100,100,1850,2036,7.0,6.0
MHK,DFW,1049,1235,13290,11298,AA,Central Standard Time,Central Standard Time,100,100,1149,1335,7.0,6.0
MHK,DFW,600,750,13290,11298,AA,Central Standard Time,Central Standard Time,100,100,700,850,7.0,6.0
MHK,DFW,2115,2302,13290,11298,AA,Central Standard Time,Central Standard Time,100,100,2215,2402,7.0,6.0
SPI,DFW,1448,1659,14952,11298,AA,Central Standard Time,Central Standard Time,100,100,1548,1759,5.0,6.0
SPI,DFW,720,931,14952,11298,AA,Central Standard Time,Central Standard Time,100,100,820,1031,5.0,6.0
SPI,DFW,2059,2314,14952,11298,AA,Central Standard Time,Central Standard Time,100,100,2159,2414,5.0,6.0
SUX,DFW,700,918,15048,11298,AA,Central Standard Time,Central Standard Time,100,100,800,1018,7.0,6.0
SUX,DFW,1503,1720,15048,11298,AA,Central Standard Time,Central Standard Time,100,100,1603,1820,7.0,6.0
TYR,DFW,1233,1332,15411,11298,AA,Central Standard Time,Central Standard Time,100,100,1333,1432,6.0,6.0
TYR,DFW,2023,2127,15411,11298,AA,Central Standard Time,Central Standard Time,100,100,2123,2227,6.0,6.0
TYR,DFW,645,748,15411,11298,AA,Central Standard Time,Central Standard Time,100,100,745,848,6.0,6.0
TYR,DFW,1352,1450,15411,11298,AA,Central Standard Time,Central Standard Time,100,100,1452,1550,6.0,6.0
TYR,DFW,1819,1922,15411,11298,AA,Central Standard Time,Central Standard Time,100,100,1919,2022,6.0,6.0
SJT,DFW,1647,1756,14842,11298,AA,Central Standard Time,Central Standard Time,100,100,1747,1856,6.0,6.0
SJT,DFW,2027,2139,14842,11298,AA,Central Standard Time,Central Standard Time,100,100,2127,2239,6.0,6.0
SJT,DFW,1821,1932,14842,11298,AA,Central Standard Time,Central Standard Time,100,100,1921,2032,6.0,6.0
SJT,DFW,500,611,14842,11298,AA,Central Standard Time,Central Standard Time,100,100,600,711,6.0,6.0
SJT,DFW,1027,1137,14842,11298,AA,Central Standard Time,Central Standard Time,100,100,1127,1237,6.0,6.0
SJT,DFW,656,807,14842,11298,AA,Central Standard Time,Central Standard Time,100,100,756,907,6.0,6.0
SJT,DFW,1426,1538,14842,11298,AA,Central Standard Time,Central Standard Time,100,100,1526,1638,6.0,6.0
SJT,DFW,2209,2323,14842,11298,AA,Central Standard Time,Central Standard Time,100,100,2309,2423,6.0,6.0
SPS,DFW,1825,1927,14960,11298,AA,Central Standard Time,Central Standard Time,100,100,1925,2027,6.0,6.0
SPS,DFW,2154,2257,14960,11298,AA,Central Standard Time,Central Standard Time,100,100,2254,2357,6.0,6.0
SPS,DFW,500,601,14960,11298,AA,Central Standard Time,Central Standard Time,100,100,600,701,6.0,6.0
SPS,DFW,1439,1540,14960,11298,AA,Central Standard Time,Central Standard Time,100,100,1539,1640,6.0,6.0
SPS,DFW,1036,1137,14960,11298,AA,Central Standard Time,Central Standard Time,100,100,1136,1237,6.0,6.0
ABI,DFW,1352,1455,10136,11298,AA,Central Standard Time,Central Standard Time,100,100,1452,1555,6.0,6.0
ABI,DFW,756,905,10136,11298,AA,Central Standard Time,Central Standard Time,100,100,856,1005,6.0,6.0
ABI,DFW,635,744,10136,11298,AA,Central Standard Time,Central Standard Time,100,100,735,844,6.0,6.0
ABI,DFW,500,605,10136,11298,AA,Central Standard Time,Central Standard Time,100,100,600,705,6.0,6.0
ABI,DFW,2150,2258,10136,11298,AA,Central Standard Time,Central Standard Time,100,100,2250,2358,6.0,6.0
ABI,DFW,1025,1130,10136,11298,AA,Central Standard Time,Central Standard Time,100,100,1125,1230,6.0,6.0
ABI,DFW,1632,1733,10136,11298,AA,Central Standard Time,Central Standard Time,100,100,1732,1833,6.0,6.0
BRO,DFW,600,741,10747,11298,AA,Central Standard Time,Central Standard Time,100,100,700,841,6.0,6.0
BRO,DFW,1059,1242,10747,11298,AA,Central Standard Time,Central Standard Time,100,100,1159,1342,6.0,6.0
HRL,DFW,1050,1233,12206,11298,AA,Central Standard Time,Central Standard Time,100,100,1150,1333,6.0,6.0
HRL,DFW,1814,1958,12206,11298,AA,Central Standard Time,Central Standard Time,100,100,1914,2058,6.0,6.0
HRL,DFW,600,742,12206,11298,AA,Central Standard Time,Central Standard Time,100,100,700,842,6.0,6.0
COU,DFW,610,804,11111,11298,AA,Central Standard Time,Central Standard Time,100,100,710,904,7.0,6.0
COU,DFW,1935,2126,11111,11298,AA,Central Standard Time,Central Standard Time,100,100,2035,2226,7.0,6.0
COU,DFW,1547,1736,11111,11298,AA,Central Standard Time,Central Standard Time,100,100,1647,1836,7.0,6.0
MLU,DFW,1634,1801,13377,11298,AA,Central Standard Time,Central Standard Time,100,100,1734,1901,6.0,6.0
LCH,DFW,1616,1738,12915,11298,AA,Central Standard Time,Central Standard Time,100,100,1716,1838,6.0,6.0
LCH,DFW,1233,1355,12915,11298,AA,Central Standard Time,Central Standard Time,100,100,1333,1455,6.0,6.0
LCH,DFW,552,714,12915,11298,AA,Central Standard Time,Central Standard Time,100,100,652,814,6.0,6.0
CLL,DFW,1023,1131,11049,11298,AA,Central Standard Time,Central Standard Time,100,100,1123,1231,6.0,6.0
CLL,DFW,2200,2311,11049,11298,AA,Central Standard Time,Central Standard Time,100,100,2300,2411,6.0,6.0
CLL,DFW,1451,1558,11049,11298,AA,Central Standard Time,Central Standard Time,100,100,1551,1658,6.0,6.0
CLL,DFW,500,609,11049,11298,AA,Central Standard Time,Central Standard Time,100,100,600,709,6.0,6.0
CLL,DFW,1814,1922,11049,11298,AA,Central Standard Time,Central Standard Time,100,100,1914,2022,6.0,6.0
LRD,DFW,1629,1801,13061,11298,AA,Central Standard Time,Central Standard Time,100,100,1729,1901,6.0,6.0
LRD,DFW,1049,1222,13061,11298,AA,Central Standard Time,Central Standard Time,100,100,1149,1322,6.0,6.0
LRD,DFW,1955,2130,13061,11298,AA,Central Standard Time,Central Standard Time,100,100,2055,2230,6.0,6.0
LRD,DFW,1249,1419,13061,11298,AA,Central Standard Time,Central Standard Time,100,100,1349,1519,6.0,6.0
LRD,DFW,535,706,13061,11298,AA,Central Standard Time,Central Standard Time,100,100,635,806,6.0,6.0
LRD,DFW,2120,2256,13061,11298,AA,Central Standard Time,Central Standard Time,100,100,2220,2356,6.0,6.0
MGM,DFW,708,931,13277,11298,AA,Central Standard Time,Central Standard Time,100,100,808,1031,4.0,6.0
MGM,DFW,1308,1527,13277,11298,AA,Central Standard Time,Central Standard Time,100,100,1408,1627,4.0,6.0
MGM,DFW,1708,1928,13277,11298,AA,Central Standard Time,Central Standard Time,100,100,1808,2028,4.0,6.0
MGM,DFW,2055,2316,13277,11298,AA,Central Standard Time,Central Standard Time,100,100,2155,2416,4.0,6.0
TXK,DFW,1823,1935,15401,11298,AA,Central Standard Time,Central Standard Time,100,100,1923,2035,6.0,6.0
TXK,DFW,636,752,15401,11298,AA,Central Standard Time,Central Standard Time,100,100,736,852,6.0,6.0
TXK,DFW,2136,2250,15401,11298,AA,Central Standard Time,Central Standard Time,100,100,2236,2350,6.0,6.0
TXK,DFW,1018,1129,15401,11298,AA,Central Standard Time,Central Standard Time,100,100,1118,1229,6.0,6.0
TXK,DFW,1431,1543,15401,11298,AA,Central Standard Time,Central Standard Time,100,100,1531,1643,6.0,6.0
LAW,DFW,1818,1925,12891,11298,AA,Central Standard Time,Central Standard Time,100,100,1918,2025,6.0,6.0
LAW,DFW,1028,1127,12891,11298,AA,Central Standard Time,Central Standard Time,100,100,1128,1227,6.0,6.0
LAW,DFW,1359,1457,12891,11298,AA,Central Standard Time,Central Standard Time,100,100,1459,1557,6.0,6.0
LAW,DFW,2200,2303,12891,11298,AA,Central Standard Time,Central Standard Time,100,100,2300,2403,6.0,6.0
CMI,DFW,709,937,11067,11298,AA,Central Standard Time,Central Standard Time,100,100,809,1037,5.0,6.0
